Rules	 Support 	 Confidence 	 Lift
['newspapers'] -> ['soda']	0.014641586171835282	0.18343949044585986	1.0519693227609515
['newspapers'] -> ['soft cheese']	0.0013218098627351296	0.016560509554140127	0.9694798301486198
['newspapers'] -> ['soups']	0.0010167768174885613	0.012738853503184712	1.8699496149824126
['newspapers'] -> ['specialty bar']	0.0018301982714794102	0.022929936305732482	0.8383491582411857
['newspapers'] -> ['specialty chocolate']	0.0019318759532282665	0.024203821656050957	0.79613573908783
['newspapers'] -> ['spread cheese']	0.001626842907981698	0.02038216560509554	1.8223508975101332
['newspapers'] -> ['sugar']	0.00315200813421454	0.03949044585987261	1.166331937032574
['newspapers'] -> ['sweet spreads']	0.0012201321809862736	0.015286624203821656	1.6892578544335504
['newspapers'] -> ['tropical fruit']	0.01179461108286731	0.14777070063694267	1.4082605046166
['newspapers'] -> ['waffles']	0.004168784951703101	0.05222929936305732	1.3589289926869543
['newspapers'] -> ['whipped/sour cream']	0.007219115404168785	0.09044585987261146	1.2617518182228846
['newspapers'] -> ['white bread']	0.0034570411794611084	0.04331210191082802	1.0289239668912888
['newspapers'] -> ['white wine']	0.001626842907981698	0.02038216560509554	1.0719711161824312
['newspapers'] -> ['whole milk']	0.027351296390442297	0.34267515923566877	1.3411103028582578
['newspapers'] -> ['yogurt']	0.015353329944077275	0.19235668789808916	1.3788834004939554
['nut snack'] -> ['soda']	0.0010167768174885613	0.3225806451612903	1.8499012508229098
['nuts/prunes'] -> ['rolls/buns']	0.0010167768174885613	0.30303030303030304	1.64748647335712
['nuts/prunes'] -> ['whole milk']	0.0012201321809862736	0.36363636363636365	1.4231451000253228
['oil'] -> ['onions']	0.0018301982714794102	0.06521739130434782	2.1029935851746258
['oil'] -> ['other vegetables']	0.0099644128113879	0.35507246376811596	1.8350697221016397
['oil'] -> ['pasta']	0.001525165226232842	0.05434782608695652	3.611559929494712
['oil'] -> ['pastry']	0.003050330452465684	0.10869565217391304	1.2217391304347824
['oil'] -> ['pickled vegetables']	0.001626842907981698	0.057971014492753624	3.2394598155467724
['oil'] -> ['pip fruit']	0.0029486527707168276	0.10507246376811594	1.3889619370422315
['oil'] -> ['pork']	0.00315200813421454	0.11231884057971016	1.9482465557344788
['oil'] -> ['roll products ']	0.0013218098627351296	0.04710144927536232	4.586561917061272
['oil'] -> ['rolls/buns']	0.005083884087442806	0.18115942028985507	0.984910391680887
['oil'] -> ['root vegetables']	0.007015760040671073	0.25	2.2936100746268657
['oil'] -> ['salt']	0.0010167768174885613	0.036231884057971016	3.361703582171179
['oil'] -> ['salty snack']	0.001626842907981698	0.057971014492753624	1.53264765466729
['oil'] -> ['sausage']	0.004067107269954245	0.14492753623188406	1.5425999121651297
['oil'] -> ['shopping bags']	0.003050330452465684	0.10869565217391304	1.1032216090097366
['oil'] -> ['sliced cheese']	0.0014234875444839859	0.050724637681159424	2.0700282638763605
['oil'] -> ['soda']	0.004677173360447382	0.16666666666666666	0.95578231292517
['oil'] -> ['soft cheese']	0.0013218098627351296	0.04710144927536232	2.757397342995169
['oil'] -> ['specialty chocolate']	0.0011184544992374173	0.03985507246376811	1.3109519654888275
['oil'] -> ['sugar']	0.0022369089984748346	0.07971014492753623	2.3542020281150715
['oil'] -> ['tropical fruit']	0.004677173360447382	0.16666666666666666	1.5883397932816536
['oil'] -> ['waffles']	0.001626842907981698	0.057971014492753624	1.5083199141170156
['oil'] -> ['whipped/sour cream']	0.004473817996949669	0.15942028985507245	2.2239695754959397
['oil'] -> ['white bread']	0.0019318759532282665	0.06884057971014493	1.635379472099699
['oil'] -> ['whole milk']	0.01128622267412303	0.40217391304347827	1.57396754269105
['oil'] -> ['yogurt']	0.0052872394509405184	0.18840579710144928	1.3505619639160011
['onions'] -> ['other vegetables']	0.014234875444839857	0.45901639344262296	2.372268118501417
['onions'] -> ['pastry']	0.0029486527707168276	0.09508196721311475	1.0687213114754097
['onions'] -> ['pickled vegetables']	0.0011184544992374173	0.0360655737704918	2.0153688524590163
['onions'] -> ['pip fruit']	0.0034570411794611084	0.11147540983606558	1.4736030319055173
['onions'] -> ['pork']	0.003863751906456533	0.12459016393442623	2.1611009917020847
['onions'] -> ['rolls/buns']	0.00681240467717336	0.21967213114754097	1.1942926533090465
['onions'] -> ['root vegetables']	0.00945602440264362	0.3049180327868853	2.79745228774162
['onions'] -> ['salt']	0.001525165226232842	0.04918032786885246	4.563099288586453
['onions'] -> ['salty snack']	0.001626842907981698	0.05245901639344262	1.3869205006169574
['onions'] -> ['sausage']	0.0036603965429588205	0.1180327868852459	1.256333830104322
['onions'] -> ['semi-finished bread']	0.0010167768174885613	0.03278688524590164	1.8532127378933483
['onions'] -> ['shopping bags']	0.004270462633451958	0.1377049180327869	1.3976551794143026
['onions'] -> ['sliced cheese']	0.0019318759532282665	0.06229508196721312	2.542208013060336
['onions'] -> ['soda']	0.0052872394509405184	0.17049180327868851	0.977718300434928
['onions'] -> ['soft cheese']	0.0017285205897305542	0.05573770491803279	3.2629781420765025
['onions'] -> ['specialty cheese']	0.0011184544992374173	0.0360655737704918	4.222677595628414
['onions'] -> ['sugar']	0.0017285205897305542	0.05573770491803279	1.6461871707773348
['onions'] -> ['tropical fruit']	0.0056939501779359435	0.1836065573770492	1.7497776083365106
['onions'] -> ['turkey']	0.0010167768174885613	0.03278688524590164	4.030737704918033
['onions'] -> ['waffles']	0.001525165226232842	0.04918032786885246	1.2795992714025501
['onions'] -> ['whipped/sour cream']	0.005083884087442806	0.16393442622950818	2.286943378676898
['onions'] -> ['white bread']	0.002440264361972547	0.07868852459016394	1.8693276312663343
['onions'] -> ['whole milk']	0.012099644128113879	0.3901639344262295	1.5269647015845471
['onions'] -> ['yogurt']	0.007219115404168785	0.23278688524590166	1.668701906992305
['other vegetables'] -> ['packaged fruit/vegetables']	0.00315200813421454	0.0162900683131897	1.2516626707829743
['other vegetables'] -> ['pasta']	0.004270462633451958	0.02207041513399895	1.4666387354248627
['other vegetables'] -> ['pastry']	0.02257244534824606	0.11665790856542302	1.3112348922753547
['other vegetables'] -> ['pet care']	0.0019318759532282665	0.009984235417761429	1.0558597347707919
['other vegetables'] -> ['photo/film']	0.0011184544992374173	0.005780346820809248	0.6247220987105381
['other vegetables'] -> ['pickled vegetables']	0.006405693950177936	0.03310562270099842	1.8499647685472698
['other vegetables'] -> ['pip fruit']	0.026131164209456024	0.1350499211770888	1.7852365252374574
['other vegetables'] -> ['popcorn']	0.001626842907981698	0.008407777193904361	1.1646547704513999
['other vegetables'] -> ['pork']	0.021657346212506354	0.11192853389385181	1.9414764212452074
['other vegetables'] -> ['pot plants']	0.004372140315200813	0.02259590120861797	1.3072393434515164
['other vegetables'] -> ['processed cheese']	0.005490594814438231	0.02837624802942722	1.7121496893829249
['other vegetables'] -> ['red/blush wine']	0.00498220640569395	0.025748817656332107	1.339892178042467
['other vegetables'] -> ['rice']	0.003965429588205389	0.020493956910141883	2.6874408828166056
['other vegetables'] -> ['roll products ']	0.004778851042196238	0.02469784550709406	2.4049832728937632
['other vegetables'] -> ['rolls/buns']	0.042602948652770714	0.22017866526537044	1.1970465300635258
['other vegetables'] -> ['root vegetables']	0.047381799694966954	0.24487651077246453	2.2466049285887957
['other vegetables'] -> ['rum']	0.001525165226232842	0.007882291119285338	1.761871208140257
['other vegetables'] -> ['salt']	0.0036603965429588205	0.01891749868628481	1.7552226375435014
['other vegetables'] -> ['salty snack']	0.010777834265378749	0.05570152390961639	1.472646472180315
['other vegetables'] -> ['sauces']	0.001525165226232842	0.007882291119285338	1.4355987621883575
['other vegetables'] -> ['sausage']	0.026944585663446874	0.13925380977404098	1.4822091116100575
['other vegetables'] -> ['seasonal products']	0.0036603965429588205	0.01891749868628481	1.3289542827115082
['other vegetables'] -> ['semi-finished bread']	0.005185561769191663	0.026799789805570153	1.5148042111366806
['other vegetables'] -> ['shopping bags']	0.023182511438739197	0.11981082501313715	1.21603659855955
['other vegetables'] -> ['skin care']	0.0012201321809862736	0.006305832895428271	1.7719390436153444
['other vegetables'] -> ['sliced cheese']	0.009049313675648195	0.04676826064109301	1.908571964336721
['other vegetables'] -> ['soda']	0.032740213523131674	0.16920651602732528	0.9703475715036409
['other vegetables'] -> ['soft cheese']	0.0071174377224199285	0.03678402522333158	2.153398143282536
['other vegetables'] -> ['softener']	0.001626842907981698	0.008407777193904361	1.531305346334248
['other vegetables'] -> ['soups']	0.00315200813421454	0.0162900683131897	2.3912361471674735
['other vegetables'] -> ['sparkling wine']	0.001525165226232842	0.007882291119285338	1.4094969665122055
['other vegetables'] -> ['specialty bar']	0.005592272496187087	0.028901734104046242	1.0566860777445903
['other vegetables'] -> ['specialty cheese']	0.004270462633451958	0.02207041513399895	2.5840777719390435
['other vegetables'] -> ['specialty chocolate']	0.006100660904931368	0.03152916447714135	1.037088069005636
['other vegetables'] -> ['specialty fat']	0.0011184544992374173	0.005780346820809248	1.5791586384071932
['other vegetables'] -> ['spices']	0.0019318759532282665	0.009984235417761429	1.9253912810526206
['other vegetables'] -> ['spread cheese']	0.003050330452465684	0.015764582238570676	1.4094969665122055
['other vegetables'] -> ['sugar']	0.010777834265378749	0.05570152390961639	1.6451185815347666
['other vegetables'] -> ['sweet spreads']	0.002440264361972547	0.012611665790856543	1.3936599219446528
['other vegetables'] -> ['syrup']	0.0011184544992374173	0.005780346820809248	1.7765534682080926
['other vegetables'] -> ['tea']	0.001525165226232842	0.007882291119285338	2.0400613988992444
['other vegetables'] -> ['tropical fruit']	0.035892221657346214	0.18549658434051497	1.7677896385551983
['other vegetables'] -> ['turkey']	0.003965429588205389	0.020493956910141883	2.5194758276405675
['other vegetables'] -> ['vinegar']	0.002440264361972547	0.012611665790856543	1.9380583289542828
['other vegetables'] -> ['waffles']	0.010066090493136757	0.05202312138728324	1.3535645472061657
['other vegetables'] -> ['whipped/sour cream']	0.02887646161667514	0.14923804519180242	2.081923651718265
['other vegetables'] -> ['white bread']	0.013726487036095577	0.07094062007356805	1.685268112134159
['other vegetables'] -> ['white wine']	0.0022369089984748346	0.011560693641618497	0.6080182992797749
['other vegetables'] -> ['whole milk']	0.07483477376715811	0.38675775091960063	1.5136340948246207
['other vegetables'] -> ['yogurt']	0.04341637010676157	0.22438255386232264	1.6084565723294044
['other vegetables'] -> ['zwieback']	0.0017285205897305542	0.008933263268523384	1.2920388859695218
['packaged fruit/vegetables'] -> ['pastry']	0.0017285205897305542	0.1328125	1.4928124999999999
['packaged fruit/vegetables'] -> ['pork']	0.0012201321809862736	0.09375000000000001	1.6261574074074077
['packaged fruit/vegetables'] -> ['rolls/buns']	0.0026436197254702592	0.203125	1.1043307766721946
['packaged fruit/vegetables'] -> ['root vegetables']	0.0034570411794611084	0.265625	2.436960704291045
['packaged fruit/vegetables'] -> ['sausage']	0.0018301982714794102	0.140625	1.4968039772727273
['packaged fruit/vegetables'] -> ['soda']	0.002135231316725979	0.16406250000000003	0.9408482142857145
['packaged fruit/vegetables'] -> ['tropical fruit']	0.0019318759532282665	0.14843750000000003	1.4146151283914732
['packaged fruit/vegetables'] -> ['whipped/sour cream']	0.0014234875444839859	0.10937500000000001	1.5258200354609932
['packaged fruit/vegetables'] -> ['whole milk']	0.003965429588205389	0.30468750000000006	1.1924399373259054
['packaged fruit/vegetables'] -> ['yogurt']	0.002541942043721403	0.1953125	1.4000717474489794
['pasta'] -> ['pastry']	0.0017285205897305542	0.11486486486486487	1.291081081081081
['pasta'] -> ['pip fruit']	0.002338586680223691	0.1554054054054054	2.0543174222609704
['pasta'] -> ['pork']	0.0014234875444839859	0.0945945945945946	1.6408074741408076
['pasta'] -> ['rolls/buns']	0.002440264361972547	0.16216216216216217	0.8816278965532697
['pasta'] -> ['root vegetables']	0.003863751906456533	0.25675675675675674	2.3555995361032673
['pasta'] -> ['sausage']	0.0018301982714794102	0.12162162162162161	1.2945331695331694
['pasta'] -> ['shopping bags']	0.0018301982714794102	0.12162162162162161	1.2344155300811648
['pasta'] -> ['soda']	0.004067107269954245	0.2702702702702703	1.5499172642029786
['pasta'] -> ['sugar']	0.0011184544992374173	0.07432432432432431	2.195134323512702
['pasta'] -> ['tropical fruit']	0.0022369089984748346	0.14864864864864863	1.4166273831971505
['pasta'] -> ['waffles']	0.0014234875444839859	0.0945945945945946	2.4612112112112117
['pasta'] -> ['whipped/sour cream']	0.002338586680223691	0.1554054054054054	2.1679605137051947
['pasta'] -> ['white bread']	0.0014234875444839859	0.0945945945945946	2.2471928450189322
['pasta'] -> ['whole milk']	0.006100660904931368	0.40540540540540543	1.5866144696228262
['pasta'] -> ['yogurt']	0.00315200813421454	0.20945945945945946	1.5014823496966352
['pastry'] -> ['pickled vegetables']	0.0019318759532282665	0.021714285714285714	1.2134090909090909
['pastry'] -> ['pip fruit']	0.010676156583629894	0.12	1.586290322580645
['pastry'] -> ['pork']	0.00630401626842908	0.07085714285714285	1.2290652557319224
['pastry'] -> ['pot plants']	0.0022369089984748346	0.02514285714285714	1.4545882352941175
['pastry'] -> ['potato products']	0.0010167768174885613	0.011428571428571429	4.014285714285714
['pastry'] -> ['processed cheese']	0.0029486527707168276	0.03314285714285714	1.999754601226994
['pastry'] -> ['red/blush wine']	0.0020335536349771225	0.022857142857142857	1.1894179894179895
['pastry'] -> ['roll products ']	0.0011184544992374173	0.01257142857142857	1.2241584158415841
['pastry'] -> ['rolls/buns']	0.02094560244026436	0.2354285714285714	1.2799557766721943
['pastry'] -> ['root vegetables']	0.010981189628876462	0.12342857142857143	1.1323880597014926
['pastry'] -> ['salty snack']	0.005185561769191663	0.05828571428571429	1.540967741935484
['pastry'] -> ['sausage']	0.012506354855109304	0.14057142857142857	1.4962337662337664
['pastry'] -> ['seasonal products']	0.0019318759532282665	0.021714285714285714	1.5254285714285716
['pastry'] -> ['semi-finished bread']	0.003253685815963396	0.03657142857142857	2.0671264367816087
['pastry'] -> ['shopping bags']	0.011896288764616167	0.1337142857142857	1.3571517027863778
['pastry'] -> ['sliced cheese']	0.0036603965429588205	0.04114285714285714	1.6790041493775931
['pastry'] -> ['soda']	0.021047280122013217	0.23657142857142854	1.3566647230320699
['pastry'] -> ['soft cheese']	0.0027452974072191155	0.030857142857142857	1.8064285714285713
['pastry'] -> ['soups']	0.0010167768174885613	0.011428571428571429	1.6776119402985075
['pastry'] -> ['specialty bar']	0.004270462633451958	0.048	1.7549442379182156
['pastry'] -> ['specialty chocolate']	0.0037620742247076767	0.04228571428571429	1.390903010033445
['pastry'] -> ['spread cheese']	0.0017285205897305542	0.019428571428571427	1.737090909090909
['pastry'] -> ['sugar']	0.005185561769191663	0.05828571428571429	1.7214414414414416
['pastry'] -> ['sweet spreads']	0.0011184544992374173	0.01257142857142857	1.3892134831460672
['pastry'] -> ['tropical fruit']	0.013218098627351297	0.14857142857142858	1.415891472868217
['pastry'] -> ['turkey']	0.0019318759532282665	0.021714285714285714	2.6694999999999998
['pastry'] -> ['vinegar']	0.0011184544992374173	0.01257142857142857	1.9318749999999998
['pastry'] -> ['waffles']	0.007015760040671073	0.07885714285714285	2.0517460317460317
['pastry'] -> ['whipped/sour cream']	0.0075241484494153535	0.08457142857142858	1.1798014184397163
['pastry'] -> ['white bread']	0.005592272496187087	0.06285714285714285	1.4932367149758452
['pastry'] -> ['whole milk']	0.033248601931875954	0.3737142857142857	1.4625865499403103
['pastry'] -> ['yogurt']	0.017691916624300967	0.19885714285714287	1.4254810495626822
['pet care'] -> ['pip fruit']	0.0011184544992374173	0.11827956989247311	1.5635478089952595
['pet care'] -> ['root vegetables']	0.0014234875444839859	0.15053763440860216	1.3810985395602633
['pet care'] -> ['soda']	0.002135231316725979	0.22580645161290322	1.294930875576037
['pet care'] -> ['tropical fruit']	0.0013218098627351296	0.13978494623655913	1.3321559556555804
['pet care'] -> ['whole milk']	0.0026436197254702592	0.27956989247311825	1.0941384371162426
['pet care'] -> ['yogurt']	0.0014234875444839859	0.15053763440860216	1.0791090629800306
['photo/film'] -> ['rolls/buns']	0.0011184544992374173	0.12087912087912088	0.6571841646468511
['photo/film'] -> ['soda']	0.0011184544992374173	0.12087912087912088	0.6932047544292442
['photo/film'] -> ['whole milk']	0.002338586680223691	0.25274725274725274	0.989164039303315
['photo/film'] -> ['yogurt']	0.0011184544992374173	0.12087912087912088	0.8665059430365553
['pickled vegetables'] -> ['pip fruit']	0.002440264361972547	0.13636363636363638	1.8026026392961878
['pickled vegetables'] -> ['pork']	0.0017285205897305542	0.0965909090909091	1.6754349046015715
['pickled vegetables'] -> ['processed cheese']	0.0011184544992374173	0.0625	3.7710889570552153
['pickled vegetables'] -> ['rolls/buns']	0.004270462633451958	0.23863636363636367	1.2973955977687321
['pickled vegetables'] -> ['root vegetables']	0.004067107269954245	0.2272727272727273	2.0851000678426055
['pickled vegetables'] -> ['salty snack']	0.0014234875444839859	0.07954545454545456	2.1030364125122194
['pickled vegetables'] -> ['sausage']	0.003050330452465684	0.17045454545454547	1.8143078512396698
['pickled vegetables'] -> ['shopping bags']	0.002135231316725979	0.11931818181818184	1.2110364480720521
['pickled vegetables'] -> ['sliced cheese']	0.0010167768174885613	0.05681818181818182	2.3187004903809885
['pickled vegetables'] -> ['soda']	0.004067107269954245	0.2272727272727273	1.303339517625232
['pickled vegetables'] -> ['specialty chocolate']	0.0010167768174885613	0.05681818181818182	1.8689191243539072
['pickled vegetables'] -> ['tropical fruit']	0.0037620742247076767	0.21022727272727273	2.003474057434813
['pickled vegetables'] -> ['waffles']	0.0012201321809862736	0.06818181818181819	1.7739898989898992
['pickled vegetables'] -> ['whipped/sour cream']	0.0017285205897305542	0.0965909090909091	1.3474774339136042
['pickled vegetables'] -> ['white bread']	0.0014234875444839859	0.07954545454545456	1.8896848924022842
['pickled vegetables'] -> ['whole milk']	0.0071174377224199285	0.3977272727272727	1.5565649531526966
['pickled vegetables'] -> ['yogurt']	0.0037620742247076767	0.21022727272727273	1.5069863172541744
['pip fruit'] -> ['pork']	0.006100660904931368	0.08064516129032258	1.3988450816407807
['pip fruit'] -> ['pot plants']	0.002135231316725979	0.028225806451612902	1.6329459203036054
['pip fruit'] -> ['processed cheese']	0.002338586680223691	0.030913978494623653	1.8652698067154825
['pip fruit'] -> ['red/blush wine']	0.001525165226232842	0.020161290322580645	1.0491338112305855
['pip fruit'] -> ['rice']	0.0014234875444839859	0.01881720430107527	2.467562724014337
['pip fruit'] -> ['roll products ']	0.0012201321809862736	0.016129032258064516	1.570584477802619
['pip fruit'] -> ['rolls/buns']	0.013929842399593289	0.18413978494623653	1.0011137561891852
['pip fruit'] -> ['root vegetables']	0.015556685307574987	0.20564516129032256	1.8866792549350024
['pip fruit'] -> ['salt']	0.001525165226232842	0.020161290322580645	1.8706253804017043
['pip fruit'] -> ['salty snack']	0.004067107269954245	0.053763440860215055	1.4214070990865995
['pip fruit'] -> ['sausage']	0.010777834265378749	0.14247311827956988	1.5164752362333007
['pip fruit'] -> ['seasonal products']	0.001525165226232842	0.020161290322580645	1.4163306451612903
['pip fruit'] -> ['semi-finished bread']	0.0027452974072191155	0.036290322580645164	2.051237486095662
['pip fruit'] -> ['shopping bags']	0.009354346720894764	0.12365591397849461	1.2550628627229046
['pip fruit'] -> ['sliced cheese']	0.004168784951703101	0.05510752688172042	2.248890153036184
['pip fruit'] -> ['soda']	0.013319776309100152	0.17607526881720428	1.0097377660741715
['pip fruit'] -> ['soft cheese']	0.0029486527707168276	0.038978494623655914	2.2818660394265233
['pip fruit'] -> ['softener']	0.0011184544992374173	0.014784946236559139	2.6927767821585022
['pip fruit'] -> ['soups']	0.0014234875444839859	0.01881720430107527	2.7621970791205266
['pip fruit'] -> ['specialty bar']	0.002135231316725979	0.028225806451612902	1.0319732581844345
['pip fruit'] -> ['specialty cheese']	0.0014234875444839859	0.01881720430107527	2.203181003584229
['pip fruit'] -> ['specialty chocolate']	0.002135231316725979	0.028225806451612902	0.9284307908080699
['pip fruit'] -> ['spices']	0.0011184544992374173	0.014784946236559139	2.85117541640312
['pip fruit'] -> ['spread cheese']	0.0013218098627351296	0.01747311827956989	1.5622556207233627
['pip fruit'] -> ['sugar']	0.004778851042196238	0.06317204301075267	1.865756885918176
['pip fruit'] -> ['sweet spreads']	0.0014234875444839859	0.01881720430107527	2.079406789899722
['pip fruit'] -> ['tropical fruit']	0.02043721403152008	0.2701612903225806	2.5746475681420353
['pip fruit'] -> ['turkey']	0.001626842907981698	0.02150537634408602	2.643817204301075
['pip fruit'] -> ['waffles']	0.004473817996949669	0.059139784946236555	1.5387295898048585
['pip fruit'] -> ['whipped/sour cream']	0.009252669039145907	0.12231182795698924	1.7062933729886371
['pip fruit'] -> ['white bread']	0.0066090493136756485	0.08736559139784947	2.075460365695289
['pip fruit'] -> ['white wine']	0.0013218098627351296	0.01747311827956989	0.9189738945431544
['pip fruit'] -> ['whole milk']	0.030096593797661414	0.3978494623655914	1.5570431605115762
['pip fruit'] -> ['yogurt']	0.017996949669547534	0.2379032258064516	1.7053777156023697
['popcorn'] -> ['rolls/buns']	0.0011184544992374173	0.15492957746478872	0.8423064645473726
['popcorn'] -> ['root vegetables']	0.001626842907981698	0.22535211267605632	2.0674795038890057
['popcorn'] -> ['salty snack']	0.0022369089984748346	0.30985915492957744	8.192109647130092
['popcorn'] -> ['sausage']	0.0012201321809862736	0.16901408450704225	1.798975672215109
['popcorn'] -> ['shopping bags']	0.0014234875444839859	0.1971830985915493	2.00133722873879
['popcorn'] -> ['soda']	0.0019318759532282665	0.26760563380281693	1.5346363897671746
['popcorn'] -> ['tropical fruit']	0.0011184544992374173	0.15492957746478872	1.476484878261819
['popcorn'] -> ['whole milk']	0.0026436197254702592	0.3661971830985915	1.4331672486170501
['popcorn'] -> ['yogurt']	0.0013218098627351296	0.18309859154929575	1.3125179649324517
['pork'] -> ['processed cheese']	0.001525165226232842	0.026455026455026457	1.5962281299704615
['pork'] -> ['rice']	0.0012201321809862736	0.021164021164021166	2.775308641975309
['pork'] -> ['roll products ']	0.001626842907981698	0.02821869488536155	2.7478303385894143
['pork'] -> ['rolls/buns']	0.01128622267412303	0.19576719576719578	1.064328562946584
['pork'] -> ['root vegetables']	0.01362480935434672	0.23633156966490299	2.16820987654321
['pork'] -> ['salty snack']	0.003253685815963396	0.0564373897707231	1.4921014204168324
['pork'] -> ['sausage']	0.006507371631926792	0.1128747795414462	1.2014323125434236
['pork'] -> ['seasonal products']	0.0013218098627351296	0.02292768959435626	1.6106701940035273
['pork'] -> ['semi-finished bread']	0.0018301982714794102	0.031746031746031744	1.7943805874840355
['pork'] -> ['shopping bags']	0.006405693950177936	0.11111111111111112	1.1277376447655088
['pork'] -> ['sliced cheese']	0.0028469750889679717	0.04938271604938272	2.015265611392859
['pork'] -> ['soda']	0.011896288764616167	0.20634920634920637	1.183349530288306
['pork'] -> ['soft cheese']	0.0011184544992374173	0.019400352733686066	1.135728982951205
['pork'] -> ['specialty bar']	0.0018301982714794102	0.031746031746031744	1.1606774060305658
['pork'] -> ['specialty chocolate']	0.001626842907981698	0.02821869488536155	0.9281968702258557
['pork'] -> ['spread cheese']	0.0013218098627351296	0.02292768959435626	2.0499438832772165
['pork'] -> ['sugar']	0.004473817996949669	0.07760141093474426	2.2919215511808106
['pork'] -> ['tropical fruit']	0.008540925266903915	0.14814814814814817	1.4118575940281368
['pork'] -> ['waffles']	0.0034570411794611084	0.0599647266313933	1.5601933503168073
['pork'] -> ['whipped/sour cream']	0.008235892221657347	0.14285714285714288	1.99290780141844
['pork'] -> ['white bread']	0.004168784951703101	0.07231040564373897	1.7178087910777122
['pork'] -> ['whole milk']	0.022165734621250637	0.3844797178130512	1.504718672778097
['pork'] -> ['yogurt']	0.009557702084392475	0.1657848324514991	1.188406579563042
['pot plants'] -> ['rolls/buns']	0.0028469750889679717	0.1647058823529412	0.8954573537541054
['pot plants'] -> ['root vegetables']	0.0022369089984748346	0.12941176470588237	1.187280509218613
['pot plants'] -> ['sausage']	0.0013218098627351296	0.07647058823529412	0.8139483065953655
['pot plants'] -> ['shopping bags']	0.0018301982714794102	0.10588235294117647	1.074667637953014
['pot plants'] -> ['soda']	0.0027452974072191155	0.15882352941176472	0.9108043217286916
['pot plants'] -> ['tropical fruit']	0.003050330452465684	0.17647058823529413	1.6817715458276334
['pot plants'] -> ['whipped/sour cream']	0.0019318759532282665	0.11176470588235296	1.5591572799332503
['pot plants'] -> ['whole milk']	0.006914082358922217	0.4	1.565459610027855
['pot plants'] -> ['yogurt']	0.003863751906456533	0.22352941176470592	1.60234093637455
['potato products'] -> ['whole milk']	0.0012201321809862736	0.42857142857142855	1.677278153601273
['processed cheese'] -> ['rolls/buns']	0.004677173360447382	0.28220858895705525	1.5342849488074286
['processed cheese'] -> ['root vegetables']	0.00315200813421454	0.19018404907975464	1.7448322040106221
['processed cheese'] -> ['sausage']	0.003355363497712252	0.20245398773006137	2.154907975460123
['processed cheese'] -> ['shopping bags']	0.0020335536349771225	0.1226993865030675	1.2453544543422796
['processed cheese'] -> ['soda']	0.0052872394509405184	0.3190184049079755	1.8294728934518596
['processed cheese'] -> ['sugar']	0.0011184544992374173	0.06748466257668712	1.993128097422576
['processed cheese'] -> ['tropical fruit']	0.004270462633451958	0.2576687116564418	2.455592809245257
['processed cheese'] -> ['waffles']	0.0014234875444839859	0.08588957055214726	2.234719381958646
['processed cheese'] -> ['whipped/sour cream']	0.0019318759532282665	0.11656441717791413	1.6261149545316107
['processed cheese'] -> ['white bread']	0.004168784951703101	0.25153374233128833	5.975445303932901
['processed cheese'] -> ['whole milk']	0.007015760040671073	0.4233128834355829	1.656698053557086
['processed cheese'] -> ['yogurt']	0.0026436197254702592	0.15950920245398775	1.1434205584074122
['pudding powder'] -> ['whole milk']	0.0013218098627351296	0.5652173913043478	2.2120624924306647
['red/blush wine'] -> ['rolls/buns']	0.003965429588205389	0.20634920634920637	1.1218598366193724
['red/blush wine'] -> ['root vegetables']	0.002541942043721403	0.13227513227513227	1.2135503040353786
['red/blush wine'] -> ['salty snack']	0.0010167768174885613	0.052910052910052914	1.3988450816407807
['red/blush wine'] -> ['sausage']	0.002440264361972547	0.126984126984127	1.351611351611352
['red/blush wine'] -> ['shopping bags']	0.0026436197254702592	0.13756613756613756	1.3962466078049154
['red/blush wine'] -> ['soda']	0.004575495678698526	0.2380952380952381	1.3654033041788145
['red/blush wine'] -> ['tropical fruit']	0.002541942043721403	0.13227513227513227	1.2605871375251219
['red/blush wine'] -> ['waffles']	0.0011184544992374173	0.0582010582010582	1.514305310601607
['red/blush wine'] -> ['whole milk']	0.003965429588205389	0.20634920634920637	0.8075783702524649
['red/blush wine'] -> ['yogurt']	0.002440264361972547	0.126984126984127	0.910268869452543
['rice'] -> ['rolls/buns']	0.001525165226232842	0.2	1.0873410724156993
['rice'] -> ['root vegetables']	0.00315200813421454	0.4133333333333334	3.792101990049752
['rice'] -> ['sausage']	0.0010167768174885613	0.13333333333333333	1.4191919191919193
['rice'] -> ['shopping bags']	0.0012201321809862736	0.16	1.6239422084623325
['rice'] -> ['soda']	0.0011184544992374173	0.14666666666666667	0.8410884353741497
['rice'] -> ['sugar']	0.0012201321809862736	0.16	4.725525525525526
['rice'] -> ['tropical fruit']	0.0019318759532282665	0.25333333333333335	2.414276485788114
['rice'] -> ['whipped/sour cream']	0.0010167768174885613	0.13333333333333333	1.860047281323877
['rice'] -> ['whole milk']	0.004677173360447382	0.6133333333333333	2.400371402042711
['rice'] -> ['yogurt']	0.002338586680223691	0.30666666666666664	2.198299319727891
['roll products '] -> ['rolls/buns']	0.002135231316725979	0.20792079207920794	1.130404085184638
['roll products '] -> ['root vegetables']	0.00315200813421454	0.3069306930693069	2.8159173193438747
['roll products '] -> ['sausage']	0.0019318759532282665	0.18811881188118812	2.0023252325232526
